Hour,Wind_Speed_m_s
2297,7.836796441777367
2298,9.80319718589286
2299,8.300900185072278
2300,3.993839396480364
2301,9.103895235445837
2302,5.003878745371174
2303,6.232057456095297
2304,7.500400412503389
2305,10.99133497956793
2306,13.219837112010723
2307,8.213446118272365
2308,6.633606762559224
2309,8.0690112969611
2310,8.775310851747673
2311,6.358664748885617
2312,10.590422711824644
2313,7.460141518382804
2314,7.995486178182788
2315,8.331848504108923
2316,7.843173221228911
2317,8.677881000939225
2318,5.765493626906154
2319,5.883396492107939
2320,4.79969153405661
2321,7.879002461240453
2322,8.557873007024227
2323,7.915545732303771
2324,10.348984866695075
2325,6.988807962341907
2326,8.337483311185025
2327,4.816598247721371
2328,6.225800595051198
2329,8.391075515131554
2330,8.698204221486288
2331,6.412066104671635
2332,6.856801496283866
2333,3.964252506638381
2334,6.285941598386781
2335,8.780766327039572
2336,8.150410032213133
2337,8.00133144276242
2338,7.09954737436192
2339,7.014126317256353
2340,5.679357721053106
2341,8.39765684040507
2342,7.841945888778779
2343,7.984037695985599
2344,5.9479303146648395
2345,2.6933141602575112
2346,9.19430542350739
2347,6.042325087983191
2348,5.274448471913759
2349,8.386957823827988
2350,6.215974720161741
2351,9.119872768093243
2352,8.234011899153394
2353,8.367138646400955
2354,4.268088577598931
2355,9.423887970772801
2356,7.522501062467712
2357,6.261445721507593
2358,7.286776934684502
2359,3.44752953420336
2360,7.817305622961341
2361,4.941256983635856
2362,4.294659428312931
2363,3.9552816275642178
2364,9.225376749979851
2365,5.741473212614423
2366,10.067455419833
2367,5.928397073895404
2368,3.5852840848141065
2369,4.766951120102682
2370,9.471623240013876
2371,6.688203644126665
2372,5.903425407018798
2373,7.320036451705575
2374,8.00356547233509
2375,9.234797631804922
2376,9.896998459785852
2377,6.280462708421829
2378,4.3479046278359235
2379,6.173069677753448
2380,7.520561013165772
2381,5.0724821475787785
2382,5.085698170209914
2383,7.687575763099771
2384,6.902695296859098
2385,7.065593990823173
2386,5.483009330599861
2387,6.539198571588465
2388,5.151533711463391
2389,8.780396822249573
2390,9.070498669447506
2391,3.3076242755238123
2392,5.1409782796151795
2393,4.006941489819842
2394,5.699952131186204
2395,6.833124060419278
2396,4.10070956060294
2397,5.156280373749373
2398,4.992085255837003
2399,7.414534658797888
2400,7.138688674072501
2401,5.556524893325493
2402,7.353641744278796
2403,5.906639830825469
2404,6.456689779347894
2405,10.346904180597074
2406,9.680922103580695
2407,4.400837526144805
2408,8.65946483575835
2409,8.622793108983185
2410,4.703473422494763
2411,8.637555287509722
2412,10.075863836825105
2413,4.754910387511172
2414,5.164994357971473
2415,9.035322933687006
2416,7.542990621651296
2417,8.102952550479046
2418,7.681178432800993
2419,7.781391841856288
2420,4.347055743377834
2421,9.094635413242896
2422,9.339179984855548
2423,6.541218511863945
2424,6.913046100372275
2425,3.9377849948885557
2426,8.02850951203567
2427,8.144114883428289
2428,6.875617966001378
2429,9.248706719741005
2430,6.331845538040119
2431,8.1292118517872
2432,4.960671322615768
2433,6.952895698251524
2434,6.651291484194329
2435,7.4506158440818835
2436,6.260946142333283
2437,6.737054808656664
2438,8.652094342883013
2439,6.126471525523565
2440,3.7868457985226414
2441,10.499167808410842
2442,9.762908157380974
2443,4.415474609788763
2444,8.379415610490389
2445,5.994050458897314
2446,7.526974430662119
2447,7.588448258026988
2448,6.531184399367356
2449,5.432468668827207
2450,5.618917895367481
2451,5.167616169037515
2452,5.3363555835391105
2453,6.865643419901289
2454,5.568480021778496
2455,8.36410413142524
2456,9.974492310671854
2457,5.839893517259914
2458,7.478809001070754
2459,7.999370220605868
2460,7.944004541838549
2461,7.151910535832175
2462,8.485364836719445
2463,7.9644979053613145
2464,4.524675155345404
2465,8.738312128778546
2466,8.774581674533485
2467,5.473427791642837
2468,7.075875670895204
2469,8.366657985622139
2470,6.581372360841277
2471,9.145956095532023
2472,11.727744989238722
2473,5.428027934730036
2474,4.23791079369245
2475,7.607637191209752
2476,8.443125010252286
2477,6.538267252310462
2478,9.906521326642068
2479,4.322788400553502
2480,8.385837246063222
2481,5.788278358482213
2482,10.438755812414593
2483,10.985030706336236
2484,5.466686824433304
2485,5.90088572818284
2486,8.719175773959604
2487,6.225738700420971
2488,6.909177564135524
2489,7.05077684108482
2490,3.1606536876046873
2491,6.972324507811526
2492,5.620544451871652
2493,6.013754355200456
2494,9.887264006937627
2495,4.486986211441487
2496,8.626410373495954
2497,6.442074139336383
2498,6.440479663008331
2499,8.580743792103423
2500,7.680102589137781
2501,8.141225994439061
2502,8.936369321065722
2503,6.337383233633354
2504,5.775526530984499
2505,4.829698946884404
2506,5.34917894004209
2507,12.898188850617451
2508,9.489359161473573
2509,4.297851267583957
2510,4.35508408651286
2511,7.963732123436983
2512,8.094529594755933
2513,8.09776767063473
2514,6.490088412892605
2515,6.7490914799942
2516,7.655759048318715
2517,7.171786012586661
2518,2.56139925450493
2519,6.540400738849613
2520,5.297187131479372
2521,7.350422837817024
2522,12.97051800520682
2523,7.7349633309486086
2524,6.372940627655204
2525,8.843603003954504
2526,7.965375774418425
2527,7.840188980903682
2528,8.213701186431342
2529,11.113087129659082
2530,4.738223129348169
2531,7.947264153622909
2532,5.147237740036923
2533,8.111025292684497
2534,5.162626977027811
2535,6.165266372789831
2536,6.409820171524188
2537,8.951633438689418
2538,8.836908887884828
2539,4.5085652471072315
2540,7.109868221999697
2541,5.580840290501655
2542,4.482990178649331
2543,6.5659658991512595
2544,6.38303442308836
2545,11.853432972691046
2546,7.865919650721392
2547,4.244764998491526
2548,5.870451991658116
2549,9.042766590858797
2550,11.17688554573985
2551,3.8280333755240834
2552,3.24015122972191
2553,10.741930350743564
2554,7.779228354741807
2555,5.263414536247267
2556,8.06925817224487
2557,1.7285045219662445
2558,7.006751013194322
2559,7.655642345686171
2560,8.84854027907566
2561,4.972208095414924
2562,7.171374322806718
2563,5.149150747880825
2564,7.510767511348634
2565,5.2093073552739515
2566,6.183798321679559
2567,5.008369210419541
2568,8.302272483647315
2569,8.71690223331333
2570,6.5307588600851725
2571,7.076475989920056
2572,4.102817170732912
2573,6.400646703986426
2574,6.8995907659165105
2575,12.241586182059951
2576,4.776065948451673
2577,9.928354477504875
2578,8.993717546931617
2579,7.561272808980273
2580,10.517240968390267
2581,7.744210945213726
2582,7.778318391335858
2583,6.89375869396491
2584,9.447137764837255
2585,9.192938467621767
2586,5.748645425007576
2587,4.361505610802466
2588,6.594038725208685
2589,5.399922871204707
2590,6.87295085076929
2591,9.474876269368279
2592,6.08539668982642
2593,6.91435323737685
2594,7.1160454696167905
2595,8.696861764410569
2596,2.5062213320307896
2597,5.786599410469407
2598,7.4225673845589455
2599,9.400157912853722
2600,6.01619510498759
2601,3.246894587916252
2602,8.239422891932273
2603,5.7292752223487415
2604,4.620666681819277
2605,5.751309220573551
2606,6.630949284688301
2607,5.790510670923575
2608,2.5888678858018617
2609,8.794132393774264
2610,9.549750082557445
2611,8.30304398267901
2612,4.724628659150367
2613,6.597016932104964
2614,6.986957369541084
2615,8.197588779123821
2616,8.336680977436162
2617,5.531652402443008
2618,7.163991112827121
2619,7.914560809230482
2620,9.911644644293533
2621,8.409013079649446
2622,8.578113374751037
2623,7.167653255858722
2624,9.820918290407008
2625,7.819525591918994
2626,5.277824179652859
2627,9.806739940250381
2628,8.395806545078056
2629,6.113911957743035
2630,6.041014065201513
2631,7.593151090281523
2632,7.926369590535169
2633,7.394584531262413
2634,7.62261734688577
2635,10.39991474915276
2636,9.143086304469772
2637,7.381271182530049
2638,8.882621161534967
2639,4.934952192944921
2640,7.795854099893618
2641,10.61861269946622
2642,6.563908209215253
2643,5.30473214276183
2644,5.695822222813879
2645,4.820733925315223
2646,5.430476183744593
2647,6.258983802819942
2648,4.1888659616427155
2649,7.031236667899206
2650,8.804554347573294
2651,5.184487639706159
2652,10.038567847283538
2653,8.021584177055189
2654,9.061161171248115
2655,5.684330892295726
2656,8.709050454133232
2657,4.816132199209374
2658,8.780495001673017
2659,7.343678679587063
2660,8.106502439969567
2661,4.648810788750296
2662,5.20986031544679
2663,8.19445643650677
2664,5.1033039915515985
2665,7.926412584198246
2666,4.2657243870795085
2667,8.696348425333337
2668,4.534953370462982
2669,8.104599875359046
2670,8.251261867292001
2671,5.60645636314085
2672,8.164053134169453
2673,7.520884526667112
2674,5.922316287614524
2675,4.982890631847583
2676,3.074748616654842
2677,7.699300094599387
2678,3.8703944572758897
2679,7.1906883988826165
2680,6.473103567835501
2681,8.35828555087639
2682,6.3959090010202715
2683,6.341104427305817
2684,8.463741408576592
2685,7.670116058168235
2686,7.632311914365556
2687,7.938535179617053
2688,3.9288557535857884
2689,8.513577359973963
2690,8.224937588027204
2691,4.966633742847005
2692,6.511839052651597
2693,6.921385424744738
2694,6.731006431196534
2695,7.66771993313707
2696,9.862733563662367
2697,9.163533455345657
2698,4.3755616131371875
2699,8.244139980612097
2700,9.65786663907082
2701,7.773617041378405
2702,9.181960850371933
2703,11.02454089140153
2704,9.047419092213962
2705,7.498617191283458
2706,9.090176948169507
2707,7.2897756661937825
2708,7.047806086569911
2709,6.297171528572535
2710,10.126826717664215
2711,5.363142668115997
2712,10.064735449356231
2713,7.999728247480743
2714,4.201387650396117
2715,7.735298585982843
2716,2.799946984696752
2717,8.251016033662072
2718,8.770462965977982
2719,5.815288088695893
2720,7.247095391911165
2721,10.908314867500572
2722,5.988506591476127
2723,4.8821848258867995
2724,9.963326804925197
2725,10.92517438106159
2726,7.007391343695694
2727,9.022926070816712
2728,9.682951831061763
2729,5.5150315349232315
2730,6.029388329264263
2731,9.46174902630947
2732,10.370028557417019
2733,8.12576172034871
2734,5.240371292995891
2735,10.974122223398883
2736,5.9380582043760715
2737,6.329724437657097
2738,7.684675668979243
2739,10.10832084142955
2740,8.707951953104448
2741,7.829731000723821
2742,7.9265770602362124
2743,7.087029337286932
2744,8.116279029037013
2745,1.940879844611394
2746,6.406785081860403
2747,7.482643869833562
2748,4.697971832760986
2749,7.77264663562312
2750,6.591057558027757
2751,10.510951396630979
2752,10.146039450429713
2753,6.068388861763674
2754,6.698324576866609
2755,6.852104868783215
2756,6.096681047680755
2757,7.390049968056253
2758,5.48343586222482
2759,4.738769330124947
2760,8.245422447800538
2761,8.259059168443622
2762,5.391368480680015
2763,8.790710861525199
2764,5.736844541669337
2765,7.506330476075963
2766,8.640688025224913
2767,6.932774870592574
2768,7.909481824282269
2769,5.9671407122248565
2770,6.607066833143806
2771,6.588281138239319
2772,5.506843306919523
2773,6.646451673768436
2774,3.9027634022725066
2775,6.01769250571579
2776,6.430249013260658
2777,6.48764049500924
2778,6.517005108258442
2779,6.876471600279742
2780,7.958883036172128
2781,8.749034148265045
2782,5.700469546303466
2783,4.5935982892217115
2784,4.915911175513794
2785,6.025594157610145
2786,6.296157364366982
2787,5.460007867605086
2788,4.407766671500211
2789,6.087758345051624
2790,7.362853240227943
2791,8.19005893167113
2792,5.885153893783357
2793,6.174004355713132
2794,5.146603382305378
2795,6.937121659250447
2796,5.303142731618371
2797,8.1462556264824
2798,3.4282670161317776
2799,6.280740655095075
2800,7.6022146783834845
2801,7.367669032645009
2802,12.386067327960994
2803,7.699600049135815
2804,4.991890806315979
2805,6.809071505821854
2806,3.4475073330670964
2807,6.838800501406478
2808,5.333887885998482
2809,8.830780551120323
2810,5.90091945080893
2811,6.7664681684095065
2812,5.728884317191193
2813,10.477702703706662
2814,6.357514467764177
2815,10.665114086958404
2816,8.628303524236532
2817,7.9641334546707725
2818,7.737466294635039
2819,7.787594596432503
2820,3.14465484130878
2821,6.442233211698487
2822,8.690315942368644
2823,6.902205633051789
2824,4.18962030639285
2825,6.895191098845061
2826,10.408211032510982
2827,9.493783431069438
2828,6.875991981267936
2829,8.902898554116174
2830,6.266985959263897
2831,3.592256826346562
2832,5.1510680237408915
2833,10.125777537016395
2834,6.452013836341392
2835,6.513232041249964
2836,6.400323607450239
2837,10.808273179146013
2838,10.251917830724127
2839,11.437560466896269
2840,6.681909579199897
2841,7.59124897749419
2842,3.9667149011584177
2843,9.95386885223655
2844,4.6644408974641305
2845,7.433551127525258
2846,4.805394944734312
2847,5.822266346522608
2848,5.325475137900599
2849,5.7842494786483645
2850,5.921754593702043
2851,5.903462410149846
2852,8.666667823560614
2853,4.790274413874959
2854,7.441082854027734
2855,9.435918304611118
2856,5.973607270973208
2857,5.564162218504796
2858,6.538950749639499
2859,9.35945041672142
2860,7.388215261906716
2861,5.937571410784803
2862,7.96775330237608
2863,4.795415700327153
2864,8.362719020885896
2865,7.817214615403535
2866,6.384383057722232
2867,5.322828403105538
2868,5.226638155433085
2869,8.069634672691821
2870,9.457961004978124
2871,5.725384505942411
2872,7.916773407102968
2873,2.8259459627958625
2874,5.830764538685601
2875,6.937882134258196
2876,5.1806331660363325
2877,5.126987250420808
2878,5.664440887062227
2879,7.584385456652746
2880,6.6253419631872505
2881,2.523537533350056
2882,2.7585996947298677
2883,5.78626964428565
2884,7.915373172107104
2885,1.5049903145495307
2886,6.000539647696739
2887,5.947504286965158
2888,9.776675556416896
2889,6.229956376574273
2890,7.765977969481857
2891,7.282514280174927
2892,2.738867040385599
2893,8.536414433263474
2894,7.430793010912576
2895,8.01653727934918
2896,14.852475412872653
2897,2.831774121002823
2898,10.449393299522217
2899,6.425104961199289
2900,7.574657808806019
2901,6.908975509397516
2902,6.151527333203913
2903,5.860334143522483
2904,7.659017471146019
2905,3.9656526066566418
2906,8.501158335043531
2907,6.167611190229492
2908,4.739861321919284
2909,6.099974284008373
2910,9.514298433725145
2911,5.929329825967554
2912,7.716907236419241
2913,5.538087448569053
2914,8.515843699847238
2915,8.371015477580409
2916,10.697217666592824
2917,6.648872109001569
2918,8.337309609515813
2919,7.196135079077889
2920,9.591743563726029
2921,5.562335224782539
2922,8.490010625754563
2923,6.610605407766637
2924,6.871623645783004
2925,7.183504968896746
2926,7.504480792853355
2927,6.767541913756084
2928,7.429426366341053
2929,10.156236115124369
2930,8.970899371230438
2931,8.738309184993794
2932,6.088920947952259
2933,5.221518343543352
2934,8.910601116475506
2935,8.752093585059589
2936,9.945341351501964
2937,5.792038748061541
2938,6.540902689279306
2939,3.7210316749491317
2940,6.215057787878254
2941,8.993141021158895
2942,6.067009241543604
2943,8.280959590401647
2944,6.618993788004377
2945,7.648114056443121
2946,4.704617220368665
2947,7.170418899267802
2948,1.0177280581985535
2949,6.62620768367603
2950,3.7390535125697197
2951,9.411989033093633
2952,8.554814705529022
2953,7.933341963932162
2954,10.04201245431876
2955,5.102166958350326
2956,10.494726395831115
2957,8.86438312852077
2958,6.526889425562108
2959,9.271240294365889
2960,4.787412975176732
2961,5.350971676944653
2962,5.782820553520599
2963,5.9420445838719695
2964,4.8868847144794945
2965,9.44616613419065
2966,6.482291199260336
2967,7.7050099367137594
2968,5.859297267172639
2969,3.3587933989029657
2970,7.540114716782844
2971,3.1754900491604463
2972,6.862731907829063
2973,4.263369922334379
2974,10.974551998461616
2975,8.822725444349443
2976,7.211507582542961
2977,9.527413355309337
2978,5.307368045068529
2979,8.086958757340186
2980,7.399620867437427
2981,7.52804016266734
2982,9.544707000213535
2983,8.464984205559604
2984,7.577447325650047
2985,3.6902251275434077
2986,5.0799074094410726
2987,6.754582132808552
2988,7.186744748553302
2989,4.739592550652152
2990,11.823353351156843
2991,10.032788110507145
2992,8.204236640784966
2993,7.144073722567489
2994,6.575582060197696
2995,5.096163079955529
2996,7.154961037037725
2997,7.515505080285501
2998,4.516478849036751
2999,7.668352834489795
3000,6.6894819023505026
3001,3.184384884245218
3002,5.279229978440997
3003,6.172788933156712
3004,10.775375314680382
3005,8.113106249067517
3006,4.329036861800217
3007,7.972072578835274
3008,3.905392022123269
3009,9.165382107774146
3010,6.057750696364243
3011,6.812727622521658
3012,9.65159329508438
3013,4.4256728628315
3014,4.205763629774017
3015,5.83280134730799
3016,9.076757702038634
3017,3.961307849046315
3018,1.3356888037788623
3019,6.097682283182002
3020,8.10348159982184
3021,9.400523499477659
3022,6.073677275829202
3023,6.177146785767995
3024,9.307801468511494
3025,3.260516600609159
3026,6.222958449633982
3027,7.380847779850115
3028,7.898437442570069
3029,5.980386613618235
3030,7.068882023411683
3031,2.023345293174021
3032,5.683503175332303
3033,7.9070174251089345
3034,5.035411931490641
3035,7.117968443179195
3036,7.893745001605396
3037,6.31490159828447
3038,7.340927541993142
3039,5.074534869430775
3040,6.586777440607907
3041,8.220432339178444
3042,7.3139459219368685
3043,5.826937460872129
3044,7.448432808581586
3045,8.429219581273236
3046,2.900117442845044
3047,9.318148129911796
3048,6.327490522637856
3049,7.85097986648046
3050,9.394493847290455
3051,4.2566526055390685
3052,5.581117995144907
3053,6.422902608248591
3054,5.432492957751143
3055,10.469873151673617
3056,5.286455812346414
3057,5.888906441026267
3058,7.408778063205953
3059,4.595700947847822
3060,6.2086385764874725
3061,7.6349065225003505
3062,6.334279191234978
3063,6.8132262822001035
3064,5.9413357751032585
3065,3.971059381638466
3066,7.643186422678477
3067,10.509866143294483
3068,7.0368032615668765
3069,7.450528234495099
3070,8.385445510233719
3071,4.461339006906602
3072,10.405029316259212
3073,7.404657592845604
3074,10.263713798178218
3075,5.533934008952022
3076,10.63612384511565
3077,8.550310988069565
3078,8.106080171704717
3079,7.468048908706296
3080,6.5029427638511015
3081,9.401063316947745
3082,7.280719739696094
3083,3.0658605928256955
3084,4.765627076585995
3085,6.6283084956145055
3086,7.61999796633111
3087,6.8868230222002085
3088,9.437941579587326
3089,3.0977962719227503
3090,7.28717587301032
3091,3.3640415492256905
3092,8.519424590968336
3093,6.811082571115994
3094,7.839219944048236
3095,5.272234078820468
3096,9.558929863315502
3097,9.083449328117702
3098,8.167088606023775
3099,6.740965506273119
3100,8.159714570590264
3101,5.586214864025302
3102,8.711111318041425
3103,10.298961788647842
3104,9.141221119958372
3105,5.5407950603851805
3106,7.722834634546206
3107,4.4137169124827045
3108,8.144780622351352
3109,7.901206825725078
3110,3.260367320935672
3111,4.676432312175272
3112,6.433722206512465
3113,6.398280505718348
3114,4.58104612916239
3115,7.777957458704368
3116,7.502947217881024
3117,6.611461736042961
3118,5.488416999683274
3119,9.097414252833127
3120,10.310814226176591
3121,6.032877032306926
3122,5.7756661656903585
3123,7.982415330823993
3124,6.283941240506028
3125,6.7212055986735315
3126,8.479306303449343
3127,3.1812878249854144
3128,9.636604649705339
3129,7.145361048658683
3130,6.17701371087564
3131,6.8215316915571025
3132,6.924858710041037
3133,3.537597393110149
3134,9.989876454906472
3135,7.082651264541237
3136,7.88600426089475
3137,8.903099541148086
3138,4.9576750848794
3139,7.946943798070457
3140,6.464717818202413
3141,8.693541550432988
3142,2.7455451592970093
3143,6.801811399517462
3144,5.794358688432077
3145,7.864525901268311
3146,7.940088374736404
3147,5.584748210355948
3148,5.575652271647913
3149,6.778669262885341
3150,5.206715545369583
3151,8.683967390904254
3152,6.261585599105108
3153,1.1860235613567172
3154,6.250355886756388
3155,4.922912358312056
3156,3.737448369078109
3157,4.525146723554855
3158,7.21881694366594
3159,9.657281656496462
3160,7.62636894772996
3161,5.786993223568521
3162,7.911808390341405
3163,6.081819379562017
3164,5.61079926167371
3165,4.691274663534031
3166,3.4963423864965617
3167,6.22015258688111
3168,7.316106979840264
3169,6.80675265997022
3170,6.168066144105283
3171,5.108507878606438
3172,8.216492383369937
3173,4.36573616010683
3174,8.552055827686951
3175,4.99556596214655
3176,5.49512952529393
3177,4.066429618768646
3178,5.997195706228727
3179,8.950624916955958
3180,8.031256176887913
3181,8.95684422405607
3182,8.044285091867872
3183,4.792660342939262
3184,6.338421551344886
3185,5.439601741765075
3186,9.66114980807808
3187,4.606422707147377
3188,8.787395378778221
3189,8.785907740217539
3190,10.659240403432175
3191,6.1806268147410055
3192,8.424644319160324
3193,11.563303673077685
3194,5.764716646132607
3195,3.9299195049352806
3196,3.2399799321844727
3197,8.425424057722662
3198,3.2336995838828324
3199,6.255361894124154
3200,7.874626374077922
3201,7.370351073659828
3202,7.850889728368345
3203,7.444579711601708
3204,9.557731626626786
3205,5.095367238522406
3206,5.646009723082937
3207,5.4546811094583525
3208,8.66038362372522
3209,8.800797176790127
3210,7.902450638637016
3211,9.366987333779855
3212,4.643918265247239
3213,10.334448223102275
3214,10.046477243424516
3215,8.471243994491493
3216,10.56359781754212
3217,3.6867535846444524
3218,5.951103727474696
3219,5.529393078636096
3220,8.442958647514686
3221,4.899718520795709
3222,8.51499029867497
3223,9.741072287993427
3224,8.390405800167999
3225,7.567502047323003
3226,5.024253318198502
3227,5.306298067749271
3228,9.499237810593334
3229,8.558698007810666
3230,6.921960961244912
3231,6.164180908468219
3232,2.9483842537772462
3233,4.858295162631123
3234,10.822838174279447
3235,4.439088857995067
3236,7.378959642442162
3237,9.014887946390397
3238,4.4901546639954155
3239,7.3694209495621665
3240,8.87583107502131
3241,7.0249986438145005
3242,12.736806111333536
3243,3.6628014822436095
3244,9.117457059767759
3245,6.654396525207071
3246,8.54384030967335
3247,7.8826143033984915
3248,5.533687605780007
3249,7.45799278491868
3250,3.2841970972034256
3251,8.206495001142788
3252,7.596316931981051
3253,8.277320337286206
3254,9.1162366501743
3255,7.735239680419422
3256,7.296178839596553
3257,5.237863326677416
3258,5.575558472701898
3259,9.373469240354662
3260,9.872670811411957
3261,6.523779127375892
3262,7.092005494506548
3263,5.190771250012467
3264,9.34551369053489
3265,8.330833647383557
3266,10.882434872927497
3267,5.243353845640522
3268,6.243984201963565
3269,7.462891845051145
3270,8.292979075451541
3271,6.568664724904735
3272,5.254077819092599
3273,8.762815057847142
3274,8.442270725091163
3275,5.16745179887255
3276,9.710885602210992
3277,9.340397418393207
3278,7.268592994495585
3279,7.159195724752073
3280,8.108115542231815
3281,5.276593859487484
3282,7.060062958328165
3283,2.6952329107816393
3284,8.752911291005871
3285,3.877013555116281
3286,10.006839656857998
3287,6.3397598120671
3288,6.576666036137646
3289,5.7445321878309885
3290,6.4239222521558474
3291,9.837062690296072
3292,2.024382686929841
3293,9.553930772176376
3294,7.676046962203416
3295,4.585956704285569
3296,4.849375213901524
3297,10.352786054416406
3298,5.108986240114538
3299,4.693298978808081
3300,9.274629084729458
3301,7.677105752571828
3302,5.124148846927202
3303,7.433249950809238
3304,4.948494632719445
3305,9.20164279684521
3306,9.122741929746267
3307,8.064012397643886
3308,7.723322122494033
3309,10.522376249734748
3310,6.999372654776451
3311,4.636251749158397
3312,7.898947825664614
3313,11.172094099074227
3314,4.970481013628296
3315,6.277074466612029
3316,7.8328920762029055
3317,6.892190301988522
3318,5.035392839245371
3319,9.243715712460942
3320,11.640081444034518
3321,7.392262918047814
3322,5.191863420528
3323,3.90207894989305
3324,7.515951962442362
3325,9.207754686632516
3326,7.950335492990764
3327,6.995192318162292
3328,5.821456696421388
3329,4.815672734563821
3330,8.669502652649765
3331,8.82754324277117
3332,3.9085404266185337
3333,10.179677956361367
3334,8.148142441788004
3335,9.799189290291586
3336,4.315744503029769
3337,4.268351689169123
3338,6.702061380465406
3339,8.005568853790388
3340,10.592721645853928
3341,8.412157827630264
3342,6.514637446375933
3343,4.947261584668215
3344,9.4600011454383
3345,5.07058914849857
3346,10.256937109544644
3347,6.431230700786982
3348,10.181164145235702
3349,8.357862580118557
3350,6.726009021115083
3351,5.9612072563477465
3352,6.31818424530784
3353,7.8566333847504755
3354,7.154312992435433
3355,5.81237718386259
3356,6.668737179364736
3357,7.1571540594383
3358,2.742531811170376
3359,7.916336229577397
3360,5.040557550566387
3361,4.69333519358851
3362,3.6253113057785793
3363,3.4122150042642194
3364,4.289104993775421
3365,5.5819580847390196
3366,10.906518275053136
3367,5.948240648209592
3368,7.355500212536063
3369,7.800962773012658
3370,7.262130372431697
3371,6.845113078548013
3372,4.609412472801511
3373,9.901855096558425
3374,10.614393287275771
3375,3.6346826117546285
3376,4.951942818227241
3377,6.440379315245988
3378,5.070924410179617
3379,8.01193110691173
3380,5.543455595186774
3381,11.330112135613206
3382,9.381097188687193
3383,7.42514806126443
3384,9.053972526639464
3385,9.211800848714617
3386,5.872105023883513
3387,5.36756551091607
3388,7.156286125939295
3389,8.723272248995888
3390,7.278120797306835
3391,3.8460070356180056
3392,5.394351112098315
3393,6.852054272811244
3394,6.84866879134834
3395,10.945084353579617
3396,4.228024115202004
3397,8.011178483671749
3398,9.97822621665658
3399,11.542899490845592
3400,6.191205153632078
3401,7.982858905440399
3402,8.139520714397294
3403,7.390963463106582
3404,6.802309597521388
3405,7.871950779000092
3406,1.9355078295606294
3407,8.364138980125263
3408,7.2523558073239345
3409,6.555050206443469
3410,11.093724391439116
3411,5.650131962418896
3412,6.193848021869939
3413,10.983106604409468
3414,5.335877390300286
3415,5.899769434126922
3416,6.7059491531383
3417,8.681468964259098
3418,7.415605014706626
3419,4.414749305695475
3420,5.9356628737456205
3421,5.785291133575577
3422,6.845557909553909
3423,7.851687317259659
3424,7.836411511775944
3425,3.4479764919031957
3426,9.127881975121712
3427,7.505137691993247
3428,9.769064095187812
3429,7.888396654581344
3430,9.202645915471525
3431,7.933090622900254
3432,9.692451512405496
3433,8.044501272035557
3434,6.804169507114192
3435,11.544869440893763
3436,8.778074244559784
3437,8.147488842008826
3438,4.447391166923328
3439,4.4233847650729246
3440,7.585430964283707
3441,7.291042395536482
3442,5.771754869983368
3443,7.28196539922412
3444,10.17725385608719
3445,8.390804949100598
3446,4.717982980494524
3447,6.776982345714113
3448,5.3900670382948785
3449,6.224600167182878
3450,6.172768668740715
3451,6.044708834791989
3452,4.48972925605321
3453,6.74469063696362
3454,5.87878472630538
3455,1.141102619995464
3456,11.105944049003327
3457,9.177539308433344
3458,6.247398550150008
3459,7.037638099481197
3460,4.656691305364877
3461,10.391445755621731
3462,10.794577389546223
3463,7.313387456493049
3464,9.047061288370688
3465,7.350573557867848
3466,4.326549122248139
3467,6.176353262072685
3468,7.263855933543914
3469,6.090904562513112
3470,6.562693445129928
3471,6.817200884981771
3472,6.838243004269078
3473,7.104516980994966
3474,4.878789867206798
3475,5.565967701744127
3476,4.430831468600061
3477,8.9556310993724
3478,2.788706116319351
3479,9.307180686633851
3480,9.772698794525686
3481,6.395638826034757
3482,1.7937258243454028
3483,6.277378876065419
3484,6.871631677422362
3485,4.978803560142174
3486,5.969563212383514
3487,10.060390397726703
3488,8.329854324603481
3489,5.1508717712438
3490,3.8048016608091357
3491,6.345965364780458
3492,6.5730864412991235
3493,7.9923983747266325
3494,5.929366574864682
3495,8.022999150723724
3496,10.87030808012046
3497,8.631002044888525
3498,6.903822985338455
3499,6.633699057893411
3500,6.286653731640257
3501,9.361281824904289
3502,5.745373108097394
3503,7.090445417999965
3504,7.102395803762171
3505,5.996431614376936
3506,4.255068904231798
3507,7.645949007235337
3508,6.877992056289233
3509,8.000480938873139
3510,5.932799387121666
3511,9.441642597626096
3512,5.246452437576311
3513,10.424080568035786
3514,3.504726980343477
3515,7.8695401291137825
3516,7.950861365053247
3517,5.408885864118235
3518,7.848787875722025
3519,9.559037339520318
3520,2.566362321291871
3521,8.005489614981629
3522,2.013458359339845
3523,5.0686703929535835
3524,10.25833272980189
3525,5.836435933215892
3526,4.652240071182055
3527,6.604124542030636
3528,11.135812676327104
3529,3.3366355055879477
3530,4.897380176721311
3531,9.994863366359253
3532,10.715404687075464
3533,6.7931375514194325
3534,4.5218945949467155
3535,11.191687003618318
3536,10.188884783498393
3537,8.357893975524465
3538,5.37519530212516
3539,6.901941318323926
3540,6.679279837910339
3541,7.661702609231155
3542,9.902002876262673
3543,8.758834082274806
3544,4.8452478460304835
3545,9.752992900039075
3546,7.6262642800263105
3547,8.374131591717832
3548,9.933081718557206
3549,4.776839500972898
3550,6.9283488425870745
3551,5.9370908972815695
3552,3.8642811492690883
3553,7.69341995520984
3554,12.023113103168846
